YEAR,MONTH,AGE,SEX,RACE,EDUC,EMPSTAT,WTFINL,MARST,METRO,DIFFANY
2023,4,7,2,200,1,0,3974.2188,9,3,0
2023,4,4,2,200,1,0,3222.3061,9,3,0
2023,4,85,2,200,73,36,2588.6163,5,3,2
2023,4,80,1,100,123,36,3644.0861,5,2,1
2023,4,85,2,100,123,36,3245.9914,5,2,1
2023,4,62,2,200,111,32,3117.9254,6,3,1
2023,4,85,2,200,73,36,2588.6163,5,3,1
2023,4,29,1,200,111,10,4718.4253,1,3,1
2023,4,29,2,100,111,10,4172.5121,1,3,1
2023,4,3,2,200,1,0,3222.3061,9,3,0
2023,4,64,1,100,111,36,3759.1981,6,3,1
2023,4,76,2,100,123,36,2971.9218,1,3,1
2023,4,76,1,100,111,36,3336.4041,1,3,2
2023,4,61,2,100,111,10,3469.8407,1,3,1
2023,4,64,1,100,73,10,3759.1981,1,3,1
2023,4,75,2,100,123,36,3245.9914,4,2,1
2023,4,75,1,100,92,36,3336.4041,1,3,1
2023,4,73,2,100,123,10,3260.3623,1,3,1
2023,4,52,2,802,91,32,4436.4085,1,3,2
2023,4,53,1,200,73,32,4071.3602,1,3,1
2023,4,21,1,810,81,10,4354.6358,6,3,1
2023,4,76,2,100,73,36,2971.9218,4,3,1
2023,4,80,1,100,111,36,3336.4041,1,3,1
2023,4,79,2,100,81,36,2971.9218,1,3,1
2023,4,58,2,100,111,10,3436.0591,2,3,1
2023,4,77,2,100,111,10,2971.9218,1,3,1
2023,4,78,1,100,111,10,3336.4041,1,3,2
2023,4,78,1,100,81,36,3336.4041,4,3,2
2023,4,47,1,100,73,10,4054.1473,6,3,1
2023,4,47,2,100,73,10,3497.3624,6,3,1
2023,4,25,2,200,81,10,3518.624,6,3,1
2023,4,85,2,100,50,36,2971.9218,5,3,1
2023,4,76,2,100,73,36,2971.9218,6,3,2
2023,4,47,2,100,111,10,3497.3624,6,3,1
2023,4,67,1,100,123,10,3917.5989,1,3,1
2023,4,64,2,100,111,10,3388.8302,1,3,1
2023,4,80,2,100,73,36,2971.9218,5,3,2
2023,4,59,2,100,92,12,3436.0591,4,3,1
2023,4,59,2,100,73,10,3436.0591,1,3,1
2023,4,61,1,100,73,10,4062.7905,1,3,1
2023,4,29,2,100,92,10,4172.5121,6,3,1
2023,4,37,1,100,111,10,4166.4716,6,3,1
2023,4,42,2,100,111,10,3369.1067,1,3,2
2023,4,43,1,100,81,10,3595.6297,1,3,2
2023,4,14,1,100,1,0,4325.9078,9,3,0
2023,4,11,1,100,1,0,4140.1079,9,3,0
2023,4,8,1,100,1,0,5290.0959,9,3,0
2023,4,35,2,200,60,10,4549.5447,6,2,1
2023,4,16,2,200,40,34,5021.6151,6,2,1
2023,4,15,1,200,30,34,7214.4922,6,2,1
2023,4,11,1,200,1,0,4721.744,9,2,0
2023,4,5,1,200,1,0,4892.233,9,2,0
2023,4,53,2,100,73,34,3584.6725,1,3,1
2023,4,56,1,100,111,10,4104.4025,1,3,1
2023,4,34,2,100,111,10,4058.0909,1,2,1
2023,4,31,1,100,123,10,4590.9135,1,2,1
2023,4,60,2,100,81,10,3469.8407,1,3,2
2023,4,56,1,100,73,21,4104.4025,1,3,1
2023,4,42,1,100,73,34,3595.6297,6,3,2
2023,4,55,2,200,91,10,3117.9254,2,3,1
2023,4,85,2,100,123,36,2723.5852,5,2,2
2023,4,25,2,100,111,34,4172.5121,6,3,1
2023,4,26,2,100,73,12,4242.2413,6,3,1
2023,4,44,2,100,81,10,3369.1067,1,3,1
2023,4,49,1,100,81,10,4054.1473,1,3,1
2023,4,16,1,100,50,10,3971.2983,6,3,1
2023,4,24,1,200,81,10,9802.6839,6,2,1
2023,4,23,2,100,81,10,5148.7796,6,2,1
2023,4,1,2,801,1,0,6378.2589,9,2,0
2023,4,53,2,100,73,10,3584.6725,4,3,1
2023,4,75,2,100,73,36,2971.9218,1,3,1
2023,4,53,1,100,123,21,4275.9279,1,3,1
2023,4,60,2,100,73,10,483.3463,1,1,1
2023,4,60,1,100,73,10,631.753,1,1,1
2023,4,68,2,100,73,10,473.1395,1,1,1
2023,4,72,1,100,73,36,559.0437,1,1,1
2023,4,68,1,100,73,36,597.9136,4,1,1
2023,4,28,2,100,81,10,712.3998,3,4,1
2023,4,9,1,100,1,0,467.3252,9,4,0
2023,4,65,1,100,111,36,598.3204,1,4,1
2023,4,62,2,100,111,36,474.7329,1,4,1
2023,4,38,2,100,111,10,633.2254,1,1,1
2023,4,40,1,100,123,10,560.568,1,1,1
2023,4,3,2,100,1,0,838.783,9,1,0
2023,4,1,2,100,1,0,611.5588,9,1,0
2023,4,36,1,300,81,10,637.2528,4,1,1
2023,4,39,2,100,73,10,645.1531,4,1,1
2023,4,4,2,100,1,0,713.745,9,1,0
2023,4,15,2,100,40,34,568.8996,6,1,1
2023,4,6,2,300,1,0,960.8035,9,1,0
2023,4,43,1,100,125,10,560.9495,1,1,1
2023,4,43,2,100,111,10,564.9785,1,1,1
2023,4,15,1,100,30,34,585.8377,6,1,2
2023,4,14,1,100,1,0,449.6878,9,1,0
2023,4,10,2,100,1,0,656.9219,9,1,0
2023,4,69,1,100,125,36,598.3204,1,1,1
2023,4,69,2,100,111,36,473.4614,1,1,1
2023,4,50,1,100,124,10,653.0467,1,4,1
2023,4,46,2,100,124,10,478.4983,1,4,1
2023,4,58,2,100,60,10,469.7913,1,1,1
2023,4,61,1,100,60,32,620.0731,1,1,1
2023,4,49,1,100,73,10,618.7539,1,1,2
2023,4,36,2,100,73,10,633.2254,1,1,2
2023,4,17,2,100,50,34,655.2346,3,1,1
2023,4,15,2,100,40,10,562.9574,3,1,1
2023,4,14,2,100,1,0,833.525,9,1,0
2023,4,72,1,100,71,12,559.0437,1,4,1
2023,4,72,2,100,73,36,445.7694,1,4,2
2023,4,68,2,100,111,36,473.1395,1,1,1
2023,4,75,1,100,111,36,509.2102,1,1,2
2023,4,76,1,100,123,36,541.7804,1,4,1
2023,4,64,2,100,81,36,492.9698,1,4,1
2023,4,44,1,100,81,10,596.4231,6,4,1
2023,4,13,2,100,1,0,727.7446,9,4,0
2023,4,57,1,100,73,36,626.8503,1,1,1
2023,4,56,2,100,73,36,470.111,1,1,1
2023,4,72,2,100,123,36,446.0727,5,1,1
2023,4,57,1,100,91,10,626.8503,3,1,1
2023,4,43,2,100,111,10,564.9785,1,1,1
2023,4,41,1,100,91,10,560.9495,1,1,1
2023,4,65,1,100,73,36,597.9136,1,1,1
2023,4,48,2,100,73,10,478.173,1,1,1
2023,4,38,1,100,81,21,649.5637,1,1,1
2023,4,35,2,100,123,10,633.2254,1,1,1
2023,4,4,2,100,1,0,706.2899,9,1,0
2023,4,67,2,100,92,36,473.1395,1,1,1
2023,4,66,1,100,81,36,597.9136,1,1,1
2023,4,73,2,100,111,36,454.1661,1,4,1
2023,4,74,1,100,123,36,569.5741,1,4,2
2023,4,28,2,100,81,36,712.3998,1,4,1
2023,4,60,1,100,81,36,631.753,1,4,1
2023,4,64,2,100,111,36,463.6493,1,4,1
2023,4,66,1,100,123,36,598.3204,1,4,1
2023,4,43,1,100,73,10,560.568,1,1,2
2023,4,40,2,100,73,10,564.5943,1,1,1
2023,4,15,1,100,40,34,590.2368,6,1,1
2023,4,12,2,100,1,0,689.5998,9,1,0
2023,4,85,1,100,73,36,509.2102,5,1,2
2023,4,47,1,100,124,10,618.7539,1,1,1
2023,4,45,2,100,111,10,478.173,1,1,1
2023,4,48,1,100,73,34,618.7539,4,1,1
2023,4,34,2,100,111,10,634.3632,1,1,1
2023,4,31,1,100,111,10,667.647,1,1,1
2023,4,4,2,100,1,0,713.745,9,1,0
2023,4,2,1,100,1,0,472.1324,9,1,0
2023,4,65,1,100,81,10,636.1574,6,1,2
2023,4,63,2,100,123,10,492.9698,4,1,1
2023,4,50,2,300,73,10,811.3936,4,1,1
2023,4,40,1,300,73,10,742.2766,4,1,1
2023,4,33,1,100,111,10,655.3035,1,1,1
2023,4,32,2,100,111,10,622.635,1,1,1
2023,4,85,2,100,81,36,406.3327,5,1,2
2023,4,61,2,100,123,36,474.4101,2,1,1
2023,4,78,1,100,111,36,509.2102,1,1,1
2023,4,66,2,100,81,36,473.1395,1,1,1
2023,4,66,2,100,111,36,473.1395,4,1,1
2023,4,39,1,100,111,10,661.7992,4,4,1
2023,4,35,2,100,111,10,645.1531,4,4,1
2023,4,15,2,100,40,34,568.8996,6,4,1
2023,4,12,1,100,1,0,552.3494,9,4,0
2023,4,52,2,100,111,10,521.4588,6,1,1
2023,4,40,2,100,111,34,564.5943,1,1,1
2023,4,42,1,100,111,10,560.568,1,1,1
2023,4,14,1,100,1,0,453.0645,9,1,0
2023,4,12,2,100,1,0,689.5998,9,1,0
2023,4,11,2,100,1,0,661.8547,9,1,0
2023,4,5,1,100,1,0,436.226,9,1,0
2023,4,2,2,100,1,0,591.7882,9,1,0
2023,4,22,1,100,111,10,768.0581,6,1,1
2023,4,23,1,100,71,12,768.0581,6,1,1
2023,4,59,2,100,81,36,469.7913,1,1,1
2023,4,62,1,100,73,10,620.0731,1,1,1
2023,4,45,2,100,124,10,487.18,1,1,2
2023,4,34,1,100,111,10,667.647,1,1,1
2023,4,30,2,100,111,10,662.4601,6,1,1
2023,4,35,1,100,123,10,691.1112,6,1,1
2023,4,65,1,100,73,32,597.9136,6,1,1
2023,4,45,1,100,111,10,619.175,1,4,1
2023,4,46,2,100,111,34,523.3783,1,4,1
2023,4,14,1,100,1,0,449.6878,9,4,0
2023,4,12,2,100,1,0,684.4602,9,4,0
2023,4,43,2,802,73,10,864.3653,5,1,1
2023,4,14,2,802,1,0,940.4676,9,1,0
2023,4,67,1,100,92,36,597.9136,4,1,1
2023,4,67,2,100,92,10,473.1395,6,1,1
2023,4,78,1,100,111,36,541.7804,1,1,2
2023,4,76,2,100,81,36,432.3226,1,1,1
2023,4,46,2,100,111,10,508.7579,1,1,1
2023,4,52,1,100,91,10,694.3445,1,1,1
2023,4,22,1,100,73,21,816.6291,6,1,1
2023,4,20,1,100,73,21,816.6291,6,1,1
2023,4,37,2,100,73,34,633.2254,6,1,1
2023,4,49,1,100,81,34,618.7539,6,1,1
2023,4,17,2,100,50,34,655.2346,6,1,2
2023,4,15,1,100,30,34,590.2368,6,1,1
2023,4,1,1,100,1,0,566.325,9,1,0
2023,4,36,1,100,81,10,649.5637,1,1,1
2023,4,45,2,100,73,10,478.173,1,1,1
2023,4,18,2,100,81,34,655.2346,6,1,1
2023,4,16,1,100,50,34,619.1357,6,1,1
2023,4,73,1,100,123,36,559.0437,5,1,1
2023,4,65,1,100,111,34,597.9136,1,1,1
2023,4,65,2,100,81,34,473.1395,1,1,1
2023,4,28,2,100,123,10,699.2288,1,1,1
2023,4,28,1,100,111,10,671.7853,1,1,1
2023,4,1,1,100,1,0,566.325,9,1,0
2023,4,29,1,803,111,10,918.4724,6,4,1
2023,4,53,2,100,73,10,490.1103,1,1,1
2023,4,58,1,100,73,10,626.424,1,1,1
2023,4,85,2,100,111,36,406.3327,5,1,2
2023,4,80,2,100,111,36,406.3327,5,1,2
2023,4,80,2,300,92,36,573.0389,5,1,2
2023,4,21,2,100,81,12,683.4035,6,1,1
2023,4,41,1,100,111,10,596.4231,4,4,1
2023,4,28,1,100,111,10,671.7853,1,4,1
2023,4,33,2,100,111,10,622.635,1,4,1
2023,4,26,2,100,91,10,699.2288,1,1,1
2023,4,32,1,100,73,10,655.3035,1,1,1
2023,4,5,2,100,1,0,714.6342,9,1,0
2023,4,1,1,100,1,0,566.325,9,1,0
2023,4,69,2,100,123,10,473.1395,1,1,1
2023,4,71,1,100,71,36,559.0437,1,1,1
2023,4,63,1,100,91,10,574.1285,1,4,1
2023,4,51,2,100,73,10,490.4438,1,4,1
2023,4,18,2,100,71,10,655.6805,6,4,1
2023,4,74,2,100,73,36,474.2818,4,4,1
2023,4,36,2,100,92,10,633.2254,1,1,1
2023,4,38,1,100,73,10,649.5637,1,1,1
2023,4,11,1,100,1,0,433.6052,9,1,0
2023,4,8,1,100,1,0,554.0466,9,1,0
2023,4,29,2,100,81,34,699.2288,6,1,1
2023,4,28,1,100,91,10,671.7853,6,1,1
2023,4,64,2,100,81,36,463.6493,4,1,2
2023,4,31,2,100,111,34,623.0587,6,1,1
2023,4,41,2,100,81,21,564.9785,6,1,1
2023,4,9,1,100,1,0,458.9973,9,1,0
2023,4,50,2,100,123,10,490.4438,6,1,1
2023,4,85,2,100,73,36,406.3327,5,1,2
2023,4,67,2,100,123,10,473.1395,4,1,1
2023,4,20,1,100,60,10,711.1955,6,1,1
2023,4,20,2,100,73,10,726.621,6,1,1
2023,4,20,2,100,50,34,726.621,6,1,1
2023,4,20,1,100,73,34,816.6291,6,1,1
2023,4,64,2,100,92,36,463.6493,6,1,1
2023,4,65,2,100,73,36,473.1395,1,1,2
2023,4,71,1,100,73,36,559.0437,1,1,2
2023,4,43,1,100,73,10,560.568,4,1,1
2023,4,72,2,100,111,36,474.2818,6,1,1
2023,4,44,1,300,91,10,698.1279,4,1,1
2023,4,38,2,100,111,10,633.6563,6,1,1
2023,4,25,1,100,73,10,671.7853,6,1,1
2023,4,23,2,100,73,10,682.9388,6,1,1
2023,4,54,2,100,73,10,490.1103,1,1,1
2023,4,55,1,100,91,10,626.424,1,1,1
2023,4,70,2,100,73,36,445.7694,4,4,1
2023,4,34,1,100,73,34,655.3035,6,4,2
2023,4,48,2,100,92,10,508.7579,4,1,1
2023,4,14,2,100,1,0,879.6308,9,1,0
2023,4,15,2,100,50,34,594.097,6,1,1
2023,4,73,2,100,50,36,454.1661,4,1,1
2023,4,73,1,100,40,10,569.5741,4,1,1
2023,4,85,1,100,81,10,509.2102,1,1,1
2023,4,80,2,100,81,10,406.3327,1,1,1
2023,4,60,1,100,81,36,620.495,2,1,1
2023,4,22,2,300,81,34,1184.7272,6,1,1
2023,4,36,1,100,111,10,691.1112,1,1,1
2023,4,31,2,100,111,34,662.4601,1,1,1
2023,4,25,1,100,111,10,714.7541,6,1,1
2023,4,25,2,100,111,10,743.953,6,1,2
2023,4,58,1,100,73,10,626.8503,1,1,1
2023,4,64,2,100,73,10,463.6493,1,1,1
2023,4,20,2,100,73,10,683.4035,6,1,1
2023,4,54,1,100,81,10,652.6026,4,1,1
2023,4,77,2,100,92,36,406.6092,3,1,1
2023,4,65,1,100,40,32,598.3204,4,1,1
2023,4,74,1,100,73,36,559.4241,4,4,1
2023,4,70,2,100,123,10,446.0727,4,4,1
2023,4,18,2,100,81,10,655.6805,6,4,1
2023,4,47,1,100,123,10,619.175,1,4,1
2023,4,47,2,100,92,10,478.4983,1,4,1
2023,4,36,2,100,73,10,633.6563,4,1,1
2023,4,10,1,100,1,0,430.3735,9,1,0
2023,4,8,1,100,1,0,549.9173,9,1,0
2023,4,42,2,100,123,10,600.707,1,1,1
2023,4,44,1,100,81,10,596.4231,1,1,1
2023,4,5,2,100,1,0,754.1637,9,1,0
2023,4,72,2,803,73,36,573.4288,5,4,1
2023,4,40,2,100,81,10,600.707,1,4,1
2023,4,42,1,100,81,10,596.4231,1,4,1
2023,4,17,2,100,60,21,697.1448,6,4,1
2023,4,13,1,100,1,0,576.8138,9,4,0
2023,4,12,2,100,1,0,727.7446,9,4,0
2023,4,6,1,100,1,0,776.4045,9,4,0
2023,4,4,2,801,1,0,741.1812,9,4,0
2023,4,33,2,100,111,10,662.4601,6,4,1
2023,4,66,2,100,73,10,503.4025,4,4,1
2023,4,58,1,200,60,10,235.763,4,4,1
2023,4,37,1,200,60,10,238.6484,6,4,2
2023,4,80,1,100,111,36,509.5567,1,4,1
2023,4,78,2,651,111,36,580.8786,1,4,1
2023,4,58,1,100,91,10,626.8503,6,4,1
2023,4,73,2,100,81,36,474.2818,4,4,1
2023,4,70,1,100,91,36,559.4241,1,4,2
2023,4,65,2,100,81,10,473.4614,1,4,2
2023,4,46,2,100,92,10,478.4983,4,4,1
2023,4,80,2,100,123,36,406.3327,5,4,1
2023,4,71,2,100,60,36,474.2818,5,4,1
2023,4,37,2,100,81,12,673.7278,6,4,1
2023,4,0,2,100,1,0,854.9546,9,4,0
2023,4,46,2,100,81,21,508.7579,6,4,1
2023,4,17,2,801,50,34,926.8011,6,4,1
2023,4,73,2,651,81,36,617.6126,4,4,1
2023,4,29,1,651,125,10,649.9745,1,4,1
2023,4,37,2,651,125,10,662.6674,1,4,1
2023,4,3,1,651,1,0,622.4963,9,4,0
2023,4,1,2,651,1,0,1113.0139,9,4,0
2023,4,64,2,100,81,36,463.6493,4,4,1
2023,4,37,1,100,81,1,0.0,1,4,0
2023,4,36,2,100,123,12,673.7278,1,4,1
2023,4,4,2,100,1,0,745.3579,9,4,0
2023,4,0,1,100,1,0,583.4905,9,4,0
2023,4,66,2,100,92,36,503.4025,6,4,1
2023,4,79,1,100,73,10,541.7804,1,4,1
2023,4,78,2,100,73,36,432.3226,1,4,2
2023,4,52,2,100,111,10,490.1103,4,4,1
2023,4,13,1,100,1,0,546.5801,9,4,0
2023,4,9,1,100,1,0,462.444,9,4,0
2023,4,63,2,100,81,10,472.0615,1,4,1
2023,4,62,1,100,73,10,631.753,1,4,1
2023,4,80,2,100,81,36,432.3226,4,4,2
2023,4,76,2,100,81,36,432.3226,4,4,2
2023,4,72,2,100,111,36,474.2818,1,4,1
2023,4,72,1,100,124,36,594.8013,1,4,1
2023,4,35,1,100,81,10,1880.5697,1,4,2
2023,4,30,2,100,73,10,1398.48,1,4,2
2023,4,14,2,803,1,0,1671.3186,9,4,0
2023,4,9,1,100,1,0,1273.9562,9,4,0
2023,4,7,2,100,1,0,1045.9462,9,4,0
2023,4,75,2,100,81,36,1100.1585,4,1,1
2023,4,40,1,100,73,10,1625.6532,6,4,1
2023,4,37,2,100,81,10,1353.6585,4,4,1
2023,4,67,1,100,81,36,1301.6304,1,1,2
2023,4,63,2,100,73,36,1254.4914,1,1,2
2023,4,71,1,100,111,10,1200.6803,1,4,1
2023,4,70,2,100,81,36,1190.7378,1,4,1
2023,4,35,2,100,111,10,1403.1802,6,4,2
2023,4,8,2,100,1,0,1277.4198,9,4,0
2023,4,5,2,100,1,0,1242.6978,9,4,0
2023,4,80,2,100,123,36,1085.3946,5,4,2
2023,4,24,1,100,73,10,1909.2503,6,1,1
2023,4,26,2,801,81,10,3106.4355,6,1,1
2023,4,6,1,801,1,0,2421.0512,9,1,0
2023,4,2,2,801,1,0,1540.2348,9,1,0
2023,4,71,2,100,73,36,1206.9347,5,1,1
2023,4,31,2,100,111,12,1398.48,1,1,1
2023,4,30,1,100,91,10,1897.187,1,1,1
2023,4,6,2,100,1,0,1880.7681,9,1,0
2023,4,4,1,100,1,0,1258.4781,9,1,0
2023,4,2,2,100,1,0,1051.6754,9,1,0
2023,4,0,2,100,1,0,1439.7154,9,1,0
2023,4,68,2,100,91,10,1281.0401,5,1,1
2023,4,53,2,100,73,10,1326.9892,1,1,1
2023,4,59,1,100,92,10,1363.6962,1,1,1
2023,4,58,2,100,81,34,1135.9832,1,4,1
2023,4,54,1,100,123,10,1268.7951,1,4,1
2023,4,30,1,100,81,10,1871.727,6,4,1
2023,4,28,1,100,81,10,1918.8035,6,4,1
2023,4,74,1,100,73,36,1422.5093,1,1,1
2023,4,74,2,100,73,36,1206.9347,1,1,1
2023,4,66,1,100,73,36,1301.6304,1,1,1
2023,4,65,2,100,73,36,1281.0401,1,1,1
2023,4,61,1,100,111,10,1331.7555,1,1,1
2023,4,59,2,100,91,10,1254.9051,1,1,1
2023,4,52,1,100,73,10,1401.6205,6,4,2
2023,4,80,1,100,123,36,1108.5272,1,1,2
2023,4,77,2,100,123,36,1100.1585,1,1,1
2023,4,57,2,100,73,10,1135.9832,5,4,1
2023,4,18,1,100,73,32,1600.8363,6,4,1
2023,4,85,1,100,81,36,1108.5272,5,1,1
2023,4,63,2,100,81,10,1254.4914,4,1,1
2023,4,50,1,100,111,12,1420.6859,1,1,1
2023,4,53,2,100,73,12,1326.9892,1,1,1
2023,4,34,1,651,73,10,1722.0418,1,1,1
2023,4,30,2,651,123,34,1409.5252,1,1,1
2023,4,9,2,651,1,0,1292.0649,9,1,0
2023,4,10,2,651,1,0,1168.1705,9,1,0
2023,4,7,1,651,1,0,1813.7536,9,1,0
2023,4,5,2,651,1,0,1439.7231,9,1,0
2023,4,63,2,100,73,10,1237.6563,4,1,1
2023,4,36,2,802,81,10,1436.1894,4,1,1
2023,4,39,1,100,111,10,1880.5697,6,1,1
2023,4,17,1,802,50,34,2416.7262,6,1,1
2023,4,14,1,802,1,0,1699.2382,9,1,0
2023,4,45,1,100,125,10,1328.9223,4,4,2
2023,4,25,1,100,111,10,1899.7288,6,4,2
2023,4,73,1,100,111,36,1200.6803,1,4,1
2023,4,66,2,100,123,36,1263.8487,1,4,1
2023,4,40,1,100,30,10,1624.1073,1,1,1
2023,4,30,2,100,111,10,1475.5915,1,1,1
2023,4,2,2,100,1,0,1666.0021,9,1,0
2023,4,2,2,100,1,0,1666.0021,9,1,0
2023,4,0,1,100,1,0,2176.3906,9,1,0
2023,4,18,2,100,60,10,1813.5331,6,1,1
2023,4,49,2,100,92,10,1156.2505,1,1,1
2023,4,59,1,100,123,10,1217.8984,1,1,1
2023,4,16,2,100,60,34,1314.3559,6,1,1
2023,4,74,2,100,91,36,1206.9347,4,1,1
2023,4,77,1,100,73,36,1108.5272,4,1,1
2023,4,76,2,100,81,36,1326.9932,5,1,1
2023,4,65,1,100,81,10,1162.4682,1,1,1
2023,4,64,2,100,81,10,1120.3691,1,1,1
2023,4,30,2,100,73,10,1248.9633,6,1,1
2023,4,29,1,100,81,10,1736.9669,6,1,1
2023,4,70,1,100,123,36,1086.8971,1,4,2
2023,4,71,2,100,111,36,1077.8968,1,4,1
2023,4,59,2,200,91,10,1935.7462,1,1,1
2023,4,52,1,200,73,10,2305.0045,1,1,1
2023,4,30,1,100,111,10,1694.3516,1,1,1
2023,4,30,2,100,111,10,1248.9633,1,1,1
2023,4,1,1,100,1,0,1381.9378,9,1,0
2023,4,44,2,100,81,10,1268.1168,4,4,1
2023,4,44,1,100,73,10,1622.9157,6,4,1
2023,4,18,2,100,73,10,1471.701,6,4,1
2023,4,7,1,100,1,0,1599.1079,9,4,0
2023,4,54,1,100,91,10,1420.6859,1,1,1
2023,4,51,2,100,111,10,1326.9892,1,1,1
2023,4,24,2,100,111,34,1533.9265,6,1,1
2023,4,18,2,100,60,34,1471.701,6,1,1
2023,4,36,1,100,73,10,1880.5697,4,3,1
2023,4,27,2,100,73,10,1570.515,6,3,1
2023,4,15,2,100,30,34,1000.4398,6,3,1
2023,4,5,2,100,1,0,1269.9867,9,3,0
2023,4,4,2,100,1,0,1255.158,9,3,0
2023,4,79,1,100,73,36,1093.6509,1,2,1
2023,4,77,2,100,50,36,1085.3946,1,2,1
2023,4,39,1,100,81,10,1855.3327,1,2,1
2023,4,43,2,100,73,10,1251.0988,1,2,1
2023,4,17,1,100,50,10,1768.4219,6,2,1
2023,4,14,2,100,1,0,1449.4404,9,2,0
2023,4,9,1,100,1,0,1246.582,9,2,0
2023,4,7,2,100,1,0,1023.4714,9,2,0
2023,4,4,1,100,1,0,1231.4365,9,2,0
2023,4,0,1,100,1,0,1490.4373,9,2,0
2023,4,68,1,300,125,10,1684.995,6,3,2
2023,4,76,2,100,73,36,1100.1585,2,3,2
2023,4,45,2,100,111,10,1156.2505,1,3,1
2023,4,46,1,100,73,10,1202.9862,1,3,1
2023,4,15,1,100,30,34,1440.287,6,3,1
2023,4,12,1,100,1,0,1333.7567,9,3,0
2023,4,9,1,100,1,0,1128.4489,9,3,0
2023,4,77,1,100,111,36,1093.6509,1,2,1
2023,4,75,2,100,111,36,1085.3946,1,2,1
2023,4,80,1,100,123,36,1093.6509,1,2,1
2023,4,76,2,100,111,36,1085.3946,1,2,1
2023,4,75,2,100,73,36,1084.3624,1,3,1
2023,4,74,1,100,81,36,1199.5385,1,3,1
2023,4,40,1,651,73,10,2106.3597,2,3,1
2023,4,55,1,100,73,10,1372.036,5,2,1
2023,4,33,1,100,73,10,1951.7633,6,2,1
2023,4,30,1,100,81,34,1951.7633,6,2,1
2023,4,7,1,100,1,0,1132.721,9,2,0
2023,4,23,1,100,50,10,1909.2503,6,2,1
2023,4,61,2,100,81,10,1284.4803,6,3,1
2023,4,65,1,100,81,36,1284.1627,1,2,1
2023,4,63,2,100,81,10,1237.6563,1,2,1
2023,4,53,2,100,73,10,1309.1812,6,2,2
2023,4,47,2,100,73,10,1277.2941,6,2,2
2023,4,62,1,100,111,10,1331.7555,1,2,1
2023,4,65,2,100,123,10,1263.8487,1,2,1
2023,4,71,1,100,73,36,1200.6803,1,3,1
2023,4,71,2,100,123,36,1190.7378,1,3,1
2023,4,39,1,100,91,10,1679.5109,1,3,1
2023,4,33,2,100,73,10,1248.9633,1,3,1
2023,4,61,1,100,73,10,1205.5509,4,3,1
2023,4,13,1,100,1,0,1333.7567,9,3,0
2023,4,9,1,100,1,0,1128.4489,9,3,0
2023,4,54,1,100,73,10,1947.9463,4,2,1
2023,4,74,2,100,73,36,1338.062,5,2,2
2023,4,59,2,100,111,10,1135.9832,1,3,1
2023,4,61,1,100,111,10,1205.5509,1,3,1
2023,4,49,2,100,111,10,1277.2941,6,2,1
2023,4,23,2,100,81,10,1513.3414,6,2,1
2023,4,21,2,100,81,10,1513.3414,6,2,1
2023,4,20,2,100,81,12,1776.8968,6,2,1
2023,4,24,2,100,111,10,1513.3414,6,2,1
2023,4,34,2,100,73,10,1475.5915,6,3,1
2023,4,72,2,100,73,36,1336.7895,1,3,1
2023,4,78,1,100,111,36,1374.5735,1,3,1
2023,4,53,1,100,111,10,1946.0938,6,3,1
2023,4,51,2,100,111,10,1413.5153,6,3,1
2023,4,45,1,100,91,34,1202.9862,3,3,1
2023,4,17,2,100,50,34,1314.3559,6,3,1
2023,4,15,2,100,30,34,886.1726,6,3,1
2023,4,9,1,100,1,0,1128.4489,9,3,0
2023,4,8,1,100,1,0,1351.9764,9,3,0
2023,4,37,1,100,111,34,1679.5109,1,3,1
2023,4,35,2,100,124,1,0.0,1,3,0
2023,4,8,2,100,1,0,1156.3643,9,3,0
2023,4,4,1,100,1,0,1114.7387,9,3,0
2023,4,2,1,100,1,0,1140.0569,9,3,0
2023,4,41,1,100,73,10,1471.5972,6,3,1
2023,4,54,1,100,20,32,1947.9463,1,2,1
2023,4,54,2,100,20,10,1414.8608,1,2,1
2023,4,20,2,100,81,10,1776.8968,6,2,1
2023,4,17,2,100,60,10,1815.2594,6,2,1
2023,4,37,2,100,111,10,1403.1802,1,2,1
2023,4,33,2,100,111,10,1379.7126,1,2,1
2023,4,31,1,100,81,1,0.0,6,2,0
2023,4,32,2,100,91,10,1379.7126,6,2,1
2023,4,73,1,100,123,36,1200.6803,6,2,1
2023,4,75,2,100,111,36,1085.3946,4,2,1
2023,4,32,1,100,91,10,1694.3516,1,3,1
2023,4,32,2,100,81,10,1248.9633,1,3,1
2023,4,49,2,100,111,10,1156.2505,2,3,1
2023,4,17,1,100,50,10,1600.8363,6,3,1
2023,4,36,2,100,111,10,1403.1802,1,2,1
2023,4,38,1,100,111,10,1855.3327,1,2,1
2023,4,8,1,100,1,0,1493.5098,9,2,0
2023,4,9,1,100,1,0,1246.582,9,2,0
2023,4,10,2,100,1,0,1150.9181,9,2,0
2023,4,42,2,100,73,10,1251.0988,1,2,1
2023,4,40,1,100,73,10,1601.1364,1,2,1
2023,4,9,2,100,1,0,1622.4783,9,2,0
2023,4,79,1,100,91,10,1093.6509,5,2,1
2023,4,60,2,100,73,36,1267.2427,6,2,1
2023,4,40,2,100,125,10,1251.0988,4,3,1
2023,4,17,1,100,50,10,1768.4219,6,3,1
2023,4,12,1,100,1,0,1473.3827,9,3,0
