EMPSTATUS,SEX_F,EDUC_LEVEL,MARITAL,RESIDENCE,AGE_GROUP,MINORITY,DISABLED,WTFINL
Employed,Male,Higher,Married,Urban,25-35,1,No difficulty,6912.843
Inactive,Female,Higher,Married,Urban,25-35,1,No difficulty,8894.7275
Inactive,Female,Higher,Married,Urban,25-35,0,No difficulty,3863.5674
Employed,Male,Secondary,Married,Urban,36-40,0,No difficulty,3803.3299
Employed,Male,Secondary,Married,Urban,41-64,0,No difficulty,3691.8626
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,3503.4141
Inactive,Male,Higher,Married,Urban,41-64,1,No difficulty,3809.0232
Inactive,Female,Higher,Married,Urban,41-64,0,No difficulty,3761.3935
Employed,Male,Higher,Single,Urban,25-35,1,No difficulty,5740.2567
Employed,Male,Secondary,Single,Urban,41-64,1,No difficulty,5758.4087
Employed,Male,Secondary,Single,Urban,41-64,0,No difficulty,3737.6268
Inactive,Female,Primary,Single,Urban,16-24,0,No difficulty,4065.8542
Employed,Male,Higher,Married,Urban,41-64,1,No difficulty,6528.5477
Employed,Female,Higher,Married,Urban,41-64,1,No difficulty,5696.8637
Employed,Male,Secondary,Married,Urban,41-64,0,No difficulty,3774.9914
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,3582.2997
Employed,Male,Higher,Single,Urban,41-64,0,No difficulty,3407.5369
Employed,Male,Higher,Single,Urban,25-35,0,No difficulty,3933.4416
Employed,Male,Higher,Single,Urban,25-35,0,No difficulty,3933.4416
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3724.7519
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,3301.8847
Employed,Female,Primary,Single,Urban,16-24,0,No difficulty,4862.4991
Employed,Male,Higher,Married,Urban,36-40,1,No difficulty,4259.9756
Employed,Female,Higher,Married,Urban,36-40,1,No difficulty,4109.1802
Employed,Male,Higher,Single,Urban,41-64,0,No difficulty,3783.0394
Employed,Male,Higher,Single,Urban,41-64,1,No difficulty,5298.6356
Employed,Male,Secondary,Single,Urban,36-40,0,No difficulty,3888.9686
Employed,Male,Higher,Married,Urban,25-35,1,No difficulty,3609.5772
Employed,Female,Secondary,Single,Urban,16-24,1,No difficulty,5837.5794
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3582.2997
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3356.1471
Employed,Male,Higher,Married,Urban,36-40,0,No difficulty,3356.1471
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3582.2997
Employed,Female,Secondary,Single,Urban,41-64,0,Disabled,3885.874
Inactive,Female,Secondary,Married,Urban,25-35,0,Disabled,3863.5674
Employed,Male,Higher,Married,Urban,25-35,0,No difficulty,3836.9373
Employed,Male,Higher,Married,Urban,25-35,0,No difficulty,3836.9373
Inactive,Female,Higher,Married,Urban,25-35,0,No difficulty,3863.5674
Employed,Male,Higher,Married,Urban,36-40,1,No difficulty,3905.2179
Employed,Female,Higher,Married,Urban,25-35,1,No difficulty,4035.9255
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,3582.2997
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3774.9914
Employed,Male,Higher,Married,Urban,25-35,0,No difficulty,3836.9373
Employed,Male,Higher,Married,Urban,25-35,0,No difficulty,4001.0075
Employed,Female,Higher,Married,Urban,36-40,0,No difficulty,3503.4141
Employed,Male,Secondary,Married,Urban,41-64,0,No difficulty,3282.2415
Employed,Male,Secondary,Single,Urban,41-64,0,No difficulty,3737.6268
Employed,Female,Secondary,Single,Urban,41-64,0,No difficulty,3885.874
Employed,Male,Secondary,Married,Urban,41-64,0,Disabled,3407.5369
Employed,Male,Secondary,Married,Urban,25-35,0,No difficulty,3923.3328
Employed,Male,Higher,Single,Urban,25-35,0,No difficulty,3923.3328
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3973.3714
Inactive,Male,Secondary,Married,Urban,41-64,0,No difficulty,3981.5009
Employed,Female,Secondary,Single,Urban,41-64,1,Disabled,3910.4555
Employed,Female,Secondary,Single,Urban,16-24,1,No difficulty,7346.4568
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3808.6433
Employed,Male,Secondary,Married,Urban,41-64,0,No difficulty,3821.7861
Inactive,Male,Secondary,Married,Urban,36-40,0,No difficulty,3282.2415
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,3503.4141
Employed,Male,Primary,Single,Urban,16-24,0,No difficulty,4955.126
Unemployed,Female,Secondary,Single,Urban,16-24,0,No difficulty,4672.5137
Inactive,Male,Higher,Single,Urban,41-64,0,Disabled,3651.1633
Employed,Male,Secondary,Single,Urban,16-24,0,No difficulty,3399.249
Inactive,Male,Primary,Single,Urban,16-24,0,No difficulty,3399.249
Employed,Male,Higher,Married,Urban,25-35,0,No difficulty,3923.3328
Employed,Female,Higher,Married,Urban,25-35,0,No difficulty,4436.5437
Inactive,Male,Secondary,Single,Urban,41-64,1,No difficulty,3830.3344
Employed,Male,Higher,Married,Urban,36-40,1,No difficulty,3744.7253
Inactive,Female,Higher,Married,Urban,36-40,0,No difficulty,4017.7577
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,4050.446
Employed,Female,Secondary,Single,Urban,41-64,0,No difficulty,3444.6406
Employed,Female,Secondary,Single,Urban,36-40,0,No difficulty,3684.4119
Inactive,Male,Secondary,Single,Urban,16-24,0,No difficulty,4214.0121
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3492.6473
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3651.1633
Inactive,Female,Secondary,Married,Urban,36-40,1,No difficulty,3947.2447
Employed,Male,Secondary,Married,Urban,36-40,1,No difficulty,3830.3344
Employed,Male,Secondary,Single,Urban,41-64,0,No difficulty,3356.1471
Employed,Female,Secondary,Single,Urban,41-64,0,No difficulty,3582.2997
Inactive,Female,Secondary,Single,Urban,16-24,0,No difficulty,4333.1848
Inactive,Female,Secondary,Married,Rural,41-64,0,Disabled,745.3141
Unemployed,Male,Secondary,Single,Rural,41-64,0,Disabled,824.1607
Employed,Male,Primary,Married,Rural,41-64,0,No difficulty,824.1607
Inactive,Male,Secondary,Married,Rural,41-64,0,Disabled,784.9415
Inactive,Female,Secondary,Married,Rural,41-64,0,No difficulty,727.568
Employed,Female,Secondary,Married,Rural,41-64,0,Disabled,763.9206
Employed,Female,Secondary,Single,Rural,16-24,0,Disabled,1099.8346
Employed,Male,Secondary,Married,Rural,41-64,0,Disabled,791.1001
Employed,Male,Secondary,Single,Rural,16-24,0,Disabled,958.8516
Inactive,Female,Primary,Married,Rural,41-64,0,Disabled,684.9862
Inactive,Male,Primary,Married,Rural,41-64,0,Disabled,742.7441
Employed,Female,Secondary,Single,Rural,41-64,0,No difficulty,697.4045
Employed,Male,Secondary,Single,Rural,41-64,0,No difficulty,753.4542
Employed,Female,Secondary,Single,Rural,25-35,0,No difficulty,1113.2255
Inactive,Male,Secondary,Single,Rural,36-40,1,No difficulty,1065.3133
Inactive,Female,Secondary,Married,Rural,41-64,0,Disabled,739.4491
Employed,Male,Secondary,Married,Rural,41-64,0,Disabled,791.1001
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,1040.3896
Employed,Female,Higher,Single,Rural,41-64,0,No difficulty,732.25
Inactive,Female,Secondary,Married,Rural,41-64,0,No difficulty,739.4491
Employed,Male,Higher,Married,Rural,25-35,0,No difficulty,990.8808
Employed,Female,Higher,Married,Rural,25-35,1,No difficulty,1222.1099
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,781.4138
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,745.3141
Inactive,Female,Secondary,Single,Rural,41-64,0,Disabled,701.3609
Inactive,Male,Secondary,Single,Rural,16-24,0,No difficulty,1188.678
Inactive,Male,Secondary,Married,Rural,41-64,0,Disabled,724.564
Employed,Female,Secondary,Married,Rural,41-64,0,Disabled,722.1851
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,1014.8644
Inactive,Female,Secondary,Married,Rural,41-64,0,Disabled,745.3141
Inactive,Male,Secondary,Married,Rural,41-64,0,No difficulty,791.1001
Inactive,Male,Secondary,Single,Rural,41-64,0,No difficulty,750.3515
Employed,Female,Secondary,Single,Rural,41-64,0,No difficulty,694.5326
Employed,Male,Secondary,Married,Rural,41-64,0,Disabled,824.1607
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,947.6916
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,781.7091
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,724.5719
Employed,Female,Secondary,Single,Rural,25-35,0,No difficulty,1045.1149
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,687.2425
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,724.5719
Inactive,Male,Secondary,Single,Rural,25-35,0,Disabled,986.8004
Employed,Female,Secondary,Single,Rural,36-40,0,No difficulty,1062.8913
Inactive,Female,Secondary,Married,Rural,41-64,0,No difficulty,739.4491
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,781.4138
Employed,Female,Secondary,Married,Rural,36-40,0,No difficulty,1062.8913
Employed,Male,Primary,Single,Rural,16-24,0,No difficulty,958.8516
Inactive,Female,Secondary,Married,Rural,41-64,1,No difficulty,1142.1872
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,758.9241
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,920.4164
Employed,Female,Secondary,Single,Rural,16-24,0,Disabled,1113.3447
Employed,Female,Higher,Single,Rural,25-35,0,No difficulty,1173.6805
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,1014.8644
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,763.9206
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,824.1607
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,1014.8644
Inactive,Female,Primary,Married,Rural,41-64,0,Disabled,722.1851
Employed,Female,Secondary,Single,Rural,25-35,0,No difficulty,1045.1149
Employed,Male,Secondary,Single,Rural,41-64,0,No difficulty,3840.9027
Inactive,Female,Secondary,Single,Rural,41-64,0,No difficulty,3396.7324
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,3370.0026
Employed,Male,Secondary,Single,Rural,16-24,0,No difficulty,5296.6104
Employed,Female,Secondary,Single,Rural,16-24,0,Disabled,5443.0082
Employed,Female,Secondary,Single,Rural,41-64,0,No difficulty,3396.7324
Employed,Female,Secondary,Single,Rural,16-24,0,No difficulty,5443.0082
Inactive,Male,Higher,Single,Rural,41-64,0,No difficulty,3849.0911
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,3370.0026
Employed,Female,Secondary,Single,Rural,41-64,0,No difficulty,3337.193
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,3840.9027
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,3481.5303
Employed,Female,Secondary,Single,Rural,41-64,0,Disabled,3337.193
Employed,Male,Secondary,Single,Rural,36-40,0,No difficulty,4482.5086
Employed,Male,Secondary,Single,Rural,16-24,0,No difficulty,5296.6104
Employed,Female,Secondary,Single,Rural,36-40,0,No difficulty,5046.7933
Employed,Female,Higher,Married,Rural,25-35,0,No difficulty,5572.8395
Employed,Male,Secondary,Married,Rural,25-35,0,No difficulty,4635.855
Employed,Male,Secondary,Married,Rural,25-35,0,No difficulty,4482.5086
Employed,Female,Higher,Married,Rural,25-35,0,No difficulty,5046.7933
Unemployed,Male,Primary,Single,Rural,16-24,0,No difficulty,4272.531
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,3840.9027
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,3396.7324
Employed,Male,Secondary,Married,Rural,16-24,0,No difficulty,5296.6104
Employed,Male,Primary,Married,Rural,16-24,0,No difficulty,4272.531
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,4635.855
Employed,Female,Secondary,Single,Rural,25-35,0,No difficulty,4962.3879
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,3849.0911
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,3370.0026
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,3291.323
Employed,Female,Secondary,Single,Urban,25-35,1,No difficulty,5115.344
Employed,Female,Secondary,Single,Urban,25-35,1,No difficulty,6616.3417
Employed,Female,Higher,Married,Urban,25-35,0,No difficulty,5195.0301
Employed,Male,Higher,Married,Urban,36-40,0,No difficulty,4614.171
Employed,Female,Primary,Married,Urban,25-35,0,No difficulty,5958.2176
Employed,Male,Primary,Married,Urban,25-35,0,No difficulty,4958.7083
Employed,Female,Secondary,Single,Urban,16-24,0,No difficulty,6578.6507
Employed,Male,Secondary,Single,Urban,16-24,0,No difficulty,5452.185
Inactive,Female,Secondary,Single,Urban,41-64,0,No difficulty,3464.4135
Inactive,Male,Secondary,Single,Urban,41-64,0,No difficulty,4071.8043
Employed,Male,Secondary,Married,Urban,25-35,0,No difficulty,4718.2436
Employed,Female,Higher,Married,Urban,25-35,0,Disabled,5223.3597
Employed,Male,Secondary,Married,Urban,41-64,1,No difficulty,5284.7381
Employed,Male,Secondary,Married,Urban,41-64,0,No difficulty,4259.9668
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3509.3234
Employed,Male,Secondary,Married,Urban,41-64,0,No difficulty,4039.0141
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,4731.9022
Inactive,Female,Secondary,Single,Urban,25-35,0,Disabled,5860.2831
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,4731.9022
Employed,Male,Secondary,Married,Urban,41-64,0,Disabled,4067.895
Employed,Female,Higher,Married,Urban,41-64,0,Disabled,3583.7915
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,4170.0062
Inactive,Female,Higher,Married,Urban,41-64,0,No difficulty,3509.3234
Inactive,Male,Higher,Married,Urban,41-64,0,No difficulty,4089.0816
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,4089.0816
Inactive,Female,Secondary,Married,Urban,41-64,0,No difficulty,3661.1056
Inactive,Male,Primary,Single,Urban,16-24,0,No difficulty,4492.9056
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,4229.0273
Employed,Male,Secondary,Married,Urban,41-64,0,Disabled,4920.7857
Inactive,Male,Secondary,Single,Urban,41-64,0,Disabled,3849.0911
Employed,Male,Higher,Single,Urban,41-64,0,No difficulty,4665.5581
Inactive,Female,Higher,Married,Urban,41-64,0,Disabled,3583.7915
Inactive,Male,Secondary,Married,Urban,41-64,0,No difficulty,4170.0062
Inactive,Female,Secondary,Married,Urban,41-64,0,No difficulty,4093.5542
Employed,Male,Secondary,Married,Urban,41-64,1,No difficulty,4813.6188
Employed,Female,Secondary,Single,Urban,41-64,1,No difficulty,5888.7777
Unemployed,Male,Secondary,Single,Urban,25-35,1,No difficulty,6630.2982
Unemployed,Male,Secondary,Single,Urban,25-35,1,No difficulty,7201.7305
Employed,Male,Secondary,Single,Urban,25-35,0,No difficulty,4654.9433
Employed,Female,Secondary,Single,Urban,25-35,0,No difficulty,5736.5276
Employed,Female,Higher,Single,Urban,25-35,0,No difficulty,6769.348
Employed,Male,Secondary,Single,Urban,25-35,0,No difficulty,5631.1896
Employed,Male,Secondary,Single,Urban,25-35,1,No difficulty,6630.2982
Inactive,Female,Secondary,Single,Urban,41-64,0,No difficulty,3997.9818
Employed,Female,Higher,Single,Urban,36-40,1,No difficulty,8368.0612
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3583.7915
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3962.1485
Employed,Female,Secondary,Single,Urban,16-24,0,No difficulty,5375.5954
Employed,Female,Secondary,Married,Urban,25-35,1,No difficulty,4557.8173
Employed,Male,Secondary,Married,Urban,25-35,1,No difficulty,5618.6931
Employed,Female,Secondary,Single,Urban,41-64,1,No difficulty,5010.7778
Inactive,Female,Higher,Married,Urban,36-40,0,No difficulty,4499.805
Employed,Male,Higher,Married,Urban,36-40,0,No difficulty,4482.5086
Employed,Male,Higher,Married,Urban,25-35,0,No difficulty,4614.171
Employed,Female,Higher,Married,Urban,25-35,0,No difficulty,5195.0301
Employed,Male,Secondary,Single,Urban,41-64,0,No difficulty,3745.1658
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3981.9906
Employed,Female,Higher,Married,Urban,41-64,0,No difficulty,3496.5028
Inactive,Female,Secondary,Married,Urban,36-40,0,No difficulty,5195.0301
Employed,Male,Higher,Married,Urban,41-64,0,No difficulty,3981.9906
Inactive,Male,Secondary,Married,Urban,41-64,0,Disabled,4891.941
Employed,Female,Secondary,Married,Urban,41-64,0,No difficulty,3906.9571
Employed,Male,Secondary,Single,Urban,25-35,0,No difficulty,4826.5077
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,297.7856
Employed,Male,Primary,Married,Rural,25-35,1,No difficulty,659.4102
Employed,Female,Secondary,Married,Rural,25-35,0,No difficulty,378.8189
Employed,Female,Secondary,Married,Rural,25-35,1,No difficulty,320.0562
Employed,Male,Secondary,Married,Rural,41-64,1,No difficulty,397.1201
Employed,Female,Secondary,Married,Rural,25-35,0,No difficulty,338.9886
Employed,Male,Higher,Married,Rural,41-64,0,No difficulty,342.4768
Employed,Male,Secondary,Single,Rural,16-24,0,No difficulty,385.5623
Inactive,Male,Primary,Single,Rural,16-24,0,No difficulty,385.5623
Employed,Female,Higher,Single,Rural,41-64,0,No difficulty,377.2004
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,384.3421
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,471.9263
Inactive,Female,Primary,Single,Rural,16-24,0,No difficulty,498.9391
Employed,Male,Higher,Married,Rural,41-64,0,No difficulty,349.0896
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,302.2479
Employed,Female,Secondary,Married,Rural,36-40,0,No difficulty,385.6757
Employed,Male,Secondary,Married,Rural,36-40,0,No difficulty,460.2222
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,384.3421
Employed,Male,Higher,Married,Rural,41-64,0,No difficulty,389.6443
Inactive,Male,Primary,Single,Rural,16-24,0,No difficulty,438.6637
Employed,Female,Secondary,Single,Rural,41-64,0,No difficulty,343.8749
Employed,Female,Secondary,Single,Rural,16-24,0,No difficulty,415.9544
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,343.207
Employed,Female,Primary,Married,Rural,41-64,0,No difficulty,346.2499
Employed,Female,Secondary,Single,Rural,16-24,0,No difficulty,350.7709
Employed,Female,Secondary,Single,Rural,41-64,0,No difficulty,302.2479
Inactive,Male,Secondary,Single,Rural,41-64,0,No difficulty,342.4768
Unemployed,Female,Secondary,Married,Rural,16-24,0,No difficulty,399.0807
Employed,Male,Secondary,Married,Rural,25-35,0,No difficulty,471.2348
Employed,Male,Secondary,Single,Rural,41-64,0,No difficulty,394.0515
Inactive,Male,Higher,Married,Rural,41-64,0,No difficulty,343.207
Inactive,Female,Higher,Married,Rural,41-64,0,No difficulty,346.2499
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,302.2479
Employed,Male,Higher,Married,Rural,36-40,0,No difficulty,349.0896
Employed,Male,Higher,Married,Rural,41-64,0,Disabled,333.9769
Employed,Female,Higher,Married,Rural,41-64,0,No difficulty,317.8184
Inactive,Male,Secondary,Married,Rural,25-35,0,No difficulty,475.4562
Employed,Female,Higher,Married,Rural,25-35,0,No difficulty,425.4196
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,463.7912
Employed,Female,Higher,Single,Rural,41-64,0,No difficulty,343.8749
Employed,Female,Secondary,Married,Rural,41-64,0,No difficulty,377.2004
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,390.0564
Employed,Male,Secondary,Single,Rural,25-35,0,No difficulty,475.4562
Employed,Male,Secondary,Married,Rural,41-64,0,No difficulty,410.5191
Inactive,Female,Secondary,Married,Rural,41-64,0,Disabled,377.2004
